UniqueCount	AmbigCount
4	1
0	0
0	0
0	0
0	44
0	0
0	2
0	0
0	0
1	798
0	12
3	383
9	1458
3	1590
3970	5607
0	1414
0	1933
0	950
1	652
7	2267
0	1240
211	3255
101	16025
103	15892
19	568
0	0
1	3011
31	3506
75	765
124	2865
92	708
0	421
1	3278
10	1016
111	1130
2	2
1	191
0	0
0	0
0	0
0	0
4	506
0	817
35	5287
61	387
0	295
0	3654
1	4346
42	1368
0	1020
19	43
4	139
2	41
1	55
0	171
64	55
1	215
0	0
0	109
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
1	1139
1	4198
0	0
0	0
0	0
0	0
408	2599
0	405
0	82
1	1923
0	706
81	1544
2	224
5	2414
6	2414
0	960
0	0
0	0
0	0
1	124
0	0
0	162
1	1423
3	4494
2	8
0	2
0	0
0	32
0	0
1162	234
0	5
0	5
0	0
0	1
0	5
0	4242
0	0
0	1239
0	217
1	0
0	0
0	706
0	0
0	0
0	699
0	685
0	699
9	29
0	572
6	616
0	699
2	29
0	106
1	617
29	1288
17	1498
0	7
0	948
0	0
0	11
0	8
0	948
0	0
0	0
20	11
0	96
65	616
239	176
0	157
0	249
0	99
1	255
5	246
0	132
0	236
0	149
1	129
1	484
0	67
78	18
0	47
2	30
0	67
2	52
0	25
0	33
0	109
0	15
5	33
3	20
1	81
3	0
0	50
0	0
3	4680
0	0
238	1563
2	3128
0	0
1	25
0	5
0	1
1	10
0	4
0	2422
0	0
0	0
1	2
0	0
0	2422
0	0
0	0
8	1149
0	2
0	0
8	148
2	2096
0	6
0	0
2	10894
0	0
0	2896
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	396
0	0
0	0
2	52
0	6563
0	0
3	45
0	0
12	1476
0	0
0	0
21	3616
6	727
4	1199
165	9773
0	7
0	0
3	600
100	78
1	78
0	0
0	0
0	0
0	0
8	0
16	1689
1	1446
0	347
33	1449
13	102
6	91
95	213
0	191
0	0
0	0
0	0
0	0
0	5
0	0
4	56
0	0
0	31
0	0
12	959
0	153
0	0
0	153
0	377
0	2
0	0
0	0
0	2
0	0
0	0
0	120
0	1
0	1
0	1
0	1
0	0
1	651
0	0
0	0
0	0
0	0
2	299
0	0
0	0
0	0
0	0
33	827
0	827
0	252
0	253
4	0
0	0
8	0
0	0
0	0
7	134
11	134
5	1297
5	11
0	11
0	18
31	31
0	1
17	22
0	0
0	0
0	22
0	1
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2377
0	0
0	0
107	1753
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
2	2847
12	414
0	349
61	12385
26	498
