"ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"73824",88.2986716575533,-1.37640683906067,0.485070454197711,-2.83754004629533,0.00454626433590838,0.015079483932317
"266793",4.96326755899075,-0.350012912820536,1.50797780860338,-0.232107469237032,0.81645454367401,0.890624371138928
"100039596",19.731471157743,-4.13171596681622,1.05738574968096,-3.90748217295615,9.32629202740052e-05,0.000453540028092714
"69312",2.31996726031589,-2.19151892645297,2.04634618417319,-1.07094241600105,0.284195322412902,0.447067185806367
"26754",256.494977550797,0.154624887286635,0.399832927108112,0.386723745853041,0.698960734719213,0.813353753716255
"211660",171.390470756197,-2.05228008332896,0.400469743327696,-5.12468199538767,2.98040342831063e-07,2.12290487268542e-06
"211673",465.997920549352,-0.128057014635104,0.416465744849546,-0.307485108244295,0.758474156273511,0.851767278982461
"329093",0.273006277264785,-1.71989255390758,4.99699782679502,-0.34418517148139,0.730707033273899,NA
"109294",220.250927461275,1.74790280232026,0.379396516258628,4.60706075943182,4.08400695803539e-06,2.47634670665813e-05
"320492",2.19504282609917,-4.72068534956214,2.39176791833823,-1.97372216316122,0.0484133436331169,0.114708250721688
"102465961",0,NA,NA,NA,NA,NA
"329096",0.733106728654227,0.722080536829323,3.23259450713973,0.223374919197099,0.823243722781505,NA
"240725",110.379743007592,5.81961355602334,0.75325674423736,7.72593621038926,1.11034225083959e-14,1.7490084802998e-13
"240726",54.8369856784617,5.00759663621976,0.791659099914099,6.325445683329,2.52502716415035e-10,2.6342577240655e-09
"383491",0.27667047992508,-1.72957048121835,4.99630398030185,-0.346169986461443,0.729214969234054,NA
"17978",601.708114086789,-1.91774505307684,0.407697861576529,-4.70383888122714,2.55314757939397e-06,1.59169830125613e-05
"72265",786.551012018204,-2.14693000623549,0.3508813139391,-6.11867865556418,9.43544580604241e-10,9.30757683131943e-09
"212442",424.479190668975,-3.68495128874372,0.504145343226027,-7.30930343452884,2.68530759322502e-13,3.77482260525574e-12
"381246",64.0908146949603,-7.16511720814451,1.14115123750222,-6.27884979017128,3.41086922119087e-10,3.51699005530424e-09
"433273",3.55672954773167,0.229544477877262,1.500296226887,0.152999436886907,0.878398719361497,0.930155040875623
"14048",10.0132559269088,2.65386605968486,1.07276745310386,2.47385027575768,0.013366570152577,0.0387341383025323
"17681",12.8957061052706,2.27970757059054,0.919944658141262,2.47809207914383,0.0132087052464784,0.0383743339409718
"277328",0.198965355740756,1.11056307268762,4.98818037191453,0.222638916375305,0.82381654564828,NA
"98741",1.47808463892455,-0.317098997100561,2.18901717684163,-0.144859072123902,0.884822141225308,NA
"21749",75.283085518671,-0.952758128591147,0.501418274615058,-1.90012645494939,0.0574165267363961,0.131941307871543
"226866",4.60581270662192,0.478991825292032,1.3075060607478,0.366340042063041,0.714111353940493,0.825201094104052
"75799",0.475635835665837,-0.335728035026881,4.27133267839758,-0.0786003011951838,0.937350547962529,NA
"19989",103.332643855672,1.15711851631085,0.55816994284998,2.07305773292392,0.038166906965848,0.094197037303388
"98711",51.8270233474995,-2.01176291984069,0.537814784344524,-3.74062405571943,0.000183563915579385,0.000839653480129405
"29819",149.928033543155,2.58451343801897,0.427198762830911,6.0499085271039,1.44928100178392e-09,1.38965922206642e-08
"66799",106.274434336275,-0.562345316536494,0.477690244053412,-1.17721750346992,0.239108704141478,0.39453802429555
"67923",361.109564133268,0.336771275640345,0.362841172999915,0.928150663983285,0.353329422060461,0.51949567836166
"329101",0.82268303445465,-3.30495068379658,3.37818730991351,-0.978320732570982,0.327915718984972,NA
"70397",179.800037305718,0.867394929692816,0.477777957568111,1.81547707664844,0.0694506256287866,0.152389872422366
"17087",32.8905304709487,-0.579378912514774,0.645914780566824,-0.896989711253146,0.369724407196541,0.53501163800557
"57339",62.5908395429147,3.08786304250303,0.582588615895403,5.30024610549105,1.15646685268825e-07,8.68357894427859e-07
"14545",1.08015392744304,-1.78803711563054,2.83163059269158,-0.631451404800278,0.527745413838069,NA
"94227",18.6083657933066,3.37392213661836,1.08943927309573,3.0969345606856,0.00195533033203853,0.00714251164597302
"102634913",1.25991969624711,0.366535655110498,2.59440426792394,0.141279313961275,0.887649290761793,NA
"83691",8.72622328400355,3.25803011416799,1.23662099387848,2.63462300114254,0.00842307792900752,0.0259062869508603
"78081",4.09421558533656,-4.0538900250886,1.96193387369545,-2.06627250767264,0.0388027558052244,0.0954741759095799
"654454",0.273006277264785,-1.71989255390758,4.99699782679502,-0.34418517148139,0.730707033273899,NA
"654460",0,NA,NA,NA,NA,NA
"77673",0.25747089298839,1.29875506506118,4.97625626349621,0.260990390424287,0.794099917841279,NA
"654464",0,NA,NA,NA,NA,NA
"226896",1.0253125928557,-1.9082279456685,2.867477981023,-0.665472571471227,0.505748281309672,NA
"21419",7.06108385193221,-1.20472567962417,1.1572130403221,-1.04105781532573,0.297848716322461,0.4619582007099
"241035",53.0188175586605,-5.89387802239796,0.895623440618011,-6.58075453935303,4.68066769620281e-11,5.25084614673955e-10
"75028",0,NA,NA,NA,NA,NA
"105661730",0,NA,NA,NA,NA,NA
"723817",0.826347237114946,-3.3104734714228,3.37370327591011,-0.981258042182074,0.326465507967278,NA
"16171",0,NA,NA,NA,NA,NA
"257630",0.27667047992508,-1.72957048121835,4.99630398030185,-0.346169986461443,0.729214969234054,NA
"17215",21.647496483557,0.862962762716672,0.738491629234229,1.16854779195197,0.24258587324878,0.398995192474081
"77741",0.546012554529569,-2.71407396686616,4.61212205823846,-0.588465338209797,0.556219992819983,NA
"74229",13.3210433826446,1.94636146787325,0.904603160043001,2.15161913405291,0.031427363862302,0.0802344021987437
"71877",2.87817053443044,1.32407609475078,1.9924447897766,0.664548448993277,0.506339350895445,0.66300785014731
"170829",22.6180353256055,-0.200325846244021,0.656268573212549,-0.305249793180544,0.760175911385884,0.852662743779284
"75712",19.1892812575477,-0.595783197046352,0.702126542641101,-0.848541054729635,0.396136718577277,0.562316601143399
"14859",3648.50534803458,-6.08403171918786,0.487842735029584,-12.4712971667374,1.07068789183273e-35,7.11159820154398e-34
"241041",45.2068098731499,-1.95306185956444,0.556515289369631,-3.50944870135858,0.00044903666946392,0.00189217381652771
"368204",0.273006277264785,-1.71989255390758,4.99699782679502,-0.34418517148139,0.730707033273899,NA
"433278",0.198965355740756,1.11056307268762,4.98818037191453,0.222638916375305,0.82381654564828,NA
"98582",0.549676757189865,-2.72274229131508,3.94110499567565,-0.690857587986766,0.489655041322974,NA
"226922",7.64669597600706,-1.63811181813478,1.11485705702914,-1.46934695152758,0.14173870800998,0.267490227684581
"116837",2.59297353758068,-2.37965702971786,1.97934508674584,-1.20224464427785,0.229268756957168,0.382404595755522
"66755",0.475635835665837,-0.335728035026881,4.27133267839758,-0.0786003011951838,0.937350547962529,NA
"387225",0,NA,NA,NA,NA,NA
"723964",0.198965355740756,1.11056307268762,4.98818037191453,0.222638916375305,0.82381654564828,NA
"70155",173.704287572523,0.0227061228547243,0.454595712219997,0.0499479476914554,0.960163868228323,0.978642725283101
"280645",6.44647992861168,-0.304785460298852,1.12747493880201,-0.270325707303702,0.786909689749434,0.871543622892777
"98366",64.2346893185564,-0.583153959662122,0.476217869171526,-1.22455287256783,0.220743733628898,0.371777692316774
"68002",116.516129562913,0.216890030759166,0.45575505737134,0.475891659897586,0.634151564189616,0.765639325546842
"68187",179.202907212995,-0.863624817219113,0.51542026327714,-1.67557404850175,0.0938216555819231,0.194437209000447
"12839",2.73284840167293,-3.41172925425634,2.12254383079723,-1.60737752726402,0.107971576757999,0.217210863720045
"12823",9.04162593801422,-1.64754173778342,1.01913016817714,-1.61661560929974,0.105961280394525,0.214247687819523
"68421",250.147574595046,-0.514813450935494,0.38103158149141,-1.35110441218663,0.176661988305117,0.315219247321677
"210933",4.33615109404855,-2.28209688487216,1.6615059812636,-1.37351108609107,0.169593517197325,0.306450166409542
"100504323",0.273006277264785,-1.71989255390758,4.99699782679502,-0.34418517148139,0.730707033273899,NA
"210940",0.748642112930622,-1.32360099883387,3.19665054198787,-0.414058709717696,0.67883111097639,NA
"210962",0.273006277264785,-1.71989255390758,4.99699782679502,-0.34418517148139,0.730707033273899,NA
"102465174",0,NA,NA,NA,NA,NA
"213109",404.218691087994,-0.649819788653544,0.351283025747691,-1.84984682157764,0.0643356302871246,0.144102048954202
"19243",100.139379518049,-0.897819570157286,0.416711003914621,-2.15453770532356,0.0311980283428455,0.0797419803640107
"70988",0.273006277264785,-1.71989255390758,4.99699782679502,-0.34418517148139,0.730707033273899,NA
"266744",0.53414137291347,-0.169396344750551,4.11596855748837,-0.0411558889200844,0.967171619397252,NA
"74708",0.27667047992508,-1.72957048121835,4.99630398030185,-0.346169986461443,0.729214969234054,NA
"226957",1.2635838989074,0.355954452885425,2.36860702536816,0.150280079841483,0.880543648487124,NA
"170771",3.72796879961106,-2.11543866580088,1.60637038947415,-1.31690591389285,0.187870163929576,0.329755371416138
"408192",0,NA,NA,NA,NA,NA
"408191",6.83043457043544,-2.41151702718078,1.23513713760547,-1.95242856340303,0.0508873445971954,0.119363619809284
"19076",16.7111181198381,-0.3363291894435,0.769815221520707,-0.436895997950143,0.662186774448574,0.786054015301565
"67503",0.51494178597678,2.33219049020945,4.73510940118448,0.492531490323339,0.62234366612205,NA
"19335",51.3973772176397,0.0470348817087775,0.543355432883098,0.0865637460533077,0.93101828414658,0.961290398832867
"213539",55.573991539338,3.98630570762318,0.632964270133919,6.29783685385556,3.01827934842826e-10,3.13040930990858e-09
"98403",95.5601292659733,-0.466574537865136,0.449552610460514,-1.03786414984263,0.299333306004678,0.463809509236058
"433287",9.07330986377023,-0.986124044611514,1.00284627316855,-0.98332523238661,0.325447395381742,0.491982639144651
"320705",7.42515816583585,-0.734956553288861,1.11762659427677,-0.657604746569637,0.510792143740696,0.667129132442648
"13518",2827.94214693318,2.72299509353194,0.320927157055932,8.48477616700219,2.16134366846782e-17,4.17118394903698e-16
"102466987",0,NA,NA,NA,NA,NA
"100628580",0.456436248729146,2.17156508396705,4.21731691101894,0.514916267803642,0.606611532555068,NA
"69668",49.2001360009842,0.0200543337431841,0.509139215736889,0.0393887037637809,0.968580486012314,0.983462191739428
"27993",103.531002391686,-0.967107895885511,0.422799039370986,-2.28739378718626,0.0221728486041216,0.0598407253175312
"19253",17.6522993914908,0.853663746543722,0.855791423214511,0.997513790611739,0.318515183313765,0.48447929144668
"21755",0,NA,NA,NA,NA,NA
"12627",0,NA,NA,NA,NA,NA
"21756",0.82268303445465,-3.30495068379658,3.37818730991351,-0.978320732570982,0.327915718984972,NA
"211383",0.748642112930622,-1.32360099883387,3.19665054198787,-0.414058709717696,0.67883111097639,NA
"241051",0.748642112930622,-1.32360099883387,3.19665054198787,-0.414058709717696,0.67883111097639,NA
"226970",10.4225122465834,-0.771048714078375,0.982939653215893,-0.784431385544095,0.432787028257483,0.597297414979924
"214469",354.413141942098,0.209516058217317,0.341818867318455,0.612944685765754,0.539912914956767,0.691749861543628
"226971",234.419191072115,2.4086083326306,0.408291441651278,5.89923786521049,3.65184452574874e-09,3.30011641638099e-08
"50785",393.21451573862,-2.23022353231337,0.344691571783055,-6.47020036137421,9.78730519145646e-11,1.06425260611874e-09
"320011",511.639887553286,-1.25918053472523,0.330104583475646,-3.81448970343707,0.000136464626307252,0.000641895133657097
"102465540",0.25747089298839,1.29875506506118,4.97625626349621,0.260990390424287,0.794099917841279,NA
"214854",39.4751845219869,-0.170872202644592,0.555933333908459,-0.307360958989964,0.758568641046745,0.851813377495503
"214855",32.9670410459124,1.71391250765206,0.602781254548078,2.84334075540724,0.00446433122684758,0.0148571824816654
"226976",351.109788684538,-0.518406995296054,0.345457854873438,-1.50063745253666,0.133449358827322,0.256303160128474
"102465541",0.27667047992508,-1.72957048121835,4.99630398030185,-0.346169986461443,0.729214969234054,NA
"100534273",24.1470057612906,-0.407712671785716,0.668836838878981,-0.609584652168789,0.542136981014065,0.693762993846449
"214895",117.062479443627,-0.136092216490118,0.398683284461166,-0.341354207197454,0.732836944311967,0.836011958823285
"94220",75.265971098046,-0.714594513151259,0.450987120278714,-1.58451202045334,0.113077248404035,0.224786683727238
"94218",123.304531001521,0.157703783664444,0.399298632993829,0.394951974871601,0.69287833112293,0.808455808929514
"78321",422.605404531286,4.64842874466379,0.478862802576613,9.70722453206229,2.8088123846067e-22,7.25693326142875e-21
"109346",25.8371532519785,0.180908508315045,0.638830354434519,0.283187088808863,0.777033425077617,0.864811130989478
"20353",67.5539204474292,1.56389679461256,0.526029059250226,2.97302357562081,0.00294881800623669,0.0102770240134279
"381337",3.01467481509674,-0.272370772582311,1.58986790989964,-0.171316604911854,0.863974824644412,0.921015804986228
"12859",1217.71590033408,2.30846771654181,0.330745442135269,6.9795904114007,2.96041867256029e-12,3.7507058625941e-11
"226977",277.985118355369,-0.042827910258206,0.352917501096825,-0.121353886177654,0.903410740355917,0.94453142336287
"71166",0.928407881734687,1.26368632567216,2.96151599273109,0.42670251613492,0.669596017666318,NA
"22637",11.4272293082466,-4.01553143159385,1.34962238698169,-2.97529995821589,0.00292702183954897,0.0102077565399804
"56030",278.750990256766,0.628910209742936,0.361936185526577,1.73762733568058,0.0822764999554363,0.174992619851849
"12790",5.57748436056219,0.318736763511083,1.31375340003594,0.242615367162791,0.808303375572684,0.885943626925478
"269180",242.564858286957,-0.904852971230403,0.36078220117453,-2.50803107327536,0.0121405990373494,0.0357270240454839
"76178",550.508809300911,0.307782288413715,0.337302576024787,0.91248128621199,0.361515416363777,0.526486136694223
"67387",81.3223378883151,-0.491823895087832,0.435092850329018,-1.13038836357783,0.258312615197472,0.417538166585166
"269181",81.4145019124991,3.25649818847497,0.559780751557773,5.81745295709561,5.97510700267956e-09,5.2828164575549e-08
"77633",14.814106654247,1.95586164867552,0.872166582578889,2.24253220398823,0.02492699636538,0.0660397621838994
"72097",4.23223751557582,1.51581179494113,1.4507291300868,1.04486203765029,0.296086737366692,0.459851781017384
"211484",23.9851715999711,0.243591663531722,0.650100591112453,0.374698418770683,0.70788476836706,0.820325028535861
"623661",29.1072199907565,0.15599101700474,0.624648128122723,0.249726221822748,0.80279907846174,0.882398132093953
"69028",41.4333654485336,-0.882675964346027,0.564968214520398,-1.56234623764689,0.118206444952299,0.232748139696714
"107734",398.397344309323,1.94421149597601,0.362812018680773,5.35872957859939,8.38091895144506e-08,6.40154427431652e-07
"332427",0,NA,NA,NA,NA,NA
"69541",0.27667047992508,-1.72957048121835,4.99630398030185,-0.346169986461443,0.729214969234054,NA
"98258",129.359300101946,-0.176362328299706,0.42336221211189,-0.416575507341443,0.676988927412009,0.796507527631178
"226982",606.393883714142,-0.375552959581927,0.407609596796712,-0.921354557236363,0.356865345823147,0.522488677391419
"56210",87.6353668657853,-0.615261449673308,0.430468615247903,-1.42928294393538,0.15292292622191,0.283359800872193
"16764",27.5300165038434,2.09297539460821,0.695294610134117,3.01019936599896,0.00261076260422104,0.00924026791160916
"381338",14.9405228193022,3.00901182945871,0.952022644949642,3.16065153010921,0.0015741670143474,0.00589609877248868
"98388",5.51865700127786,-0.244807565334118,1.31717004311161,-0.185858740573691,0.852555538629015,0.913005559656953
"433292",0.826347237114946,-3.3104734714228,3.37370327591011,-0.981258042182074,0.326465507967278,NA
"68833",123.042737443251,1.93340986437204,0.431193737978517,4.48385422626052,7.3306750988995e-06,4.2597287423435e-05
"102466631",0,NA,NA,NA,NA,NA
"18143",10.9188000190465,2.80151297461145,1.08019198207908,2.59353246560791,0.00949955698468852,0.0287021300024488
"114641",47.0379515775784,-0.0106531771939351,0.542390342739795,-0.0196411631153355,0.984329626741001,0.992136048982864
"54610",133.805674948446,-1.95998062368372,0.465967511356877,-4.20626025616322,2.59631229859099e-05,0.000138051415449763
"52846",124.474537829372,-0.222592118545617,0.397736781992,-0.559646803171688,0.575720374101399,0.721165997450133
"100217461",45.60395053234,-0.735717059010516,2.10311526858317,-0.349822508542841,0.726471905697514,0.832307603041498
"67702",158.887163485335,-2.97756788923495,0.467840383404095,-6.36449523140691,1.9593300870164e-10,2.07257338534362e-09
"263764",2.85044443056907,-1.72760548286493,1.70980372127766,-1.01041158196449,0.312298141205286,0.478135292830721
"619289",0.947607468671378,-0.416292545201931,2.88214659404031,-0.144438366203419,0.885154322582902,NA
"100042065",29.3990445796602,8.17977256816413,1.58500201980926,5.16073321417501,2.45984516472673e-07,1.77753362515452e-06
"73426",0,NA,NA,NA,NA,NA
"26921",538.516370859459,3.25445243693706,0.368726822784412,8.82618848382472,1.08303445766692e-18,2.23635392353217e-17
"100047133",0.596896067222269,2.57727583487131,4.44176404572734,0.580236997809569,0.561754806966341,NA
"16178",0.748642112930622,-1.32360099883387,3.19665054198787,-0.414058709717696,0.67883111097639,NA
"16177",343.187196847612,-2.94468717249393,0.549288360994153,-5.36091310430164,8.28023430110791e-08,6.33070575510605e-07
"107527",8.01993816684095,2.27073999471983,1.14168565886564,1.98893625148625,0.0467082397939395,0.111563687526999
"17082",8.34016375413814,2.72070844589966,1.18922702156402,2.28779568288106,0.0221494223719078,0.0597940630026388
"16182",8.76092776834648,2.80392473395443,1.41063085674179,1.9877097686852,0.0468437979137788,0.111820452612092
"16174",1.73555553191294,0.142808775648919,2.03498276412409,0.0701768969087007,0.944052862576972,NA
"110895",0.744977910270326,-1.31881178898719,3.60208859160155,-0.366124195851837,0.714272403450315,NA
"226999",4.55554235113244,1.6422902552229,1.42540982392269,1.15215303533083,0.249258192752422,0.406654881861259
"211798",6.74542924373288,-0.929342549701898,1.14130328064285,-0.81428185256634,0.415483503460012,0.580322660882857
"381339",65.1962534702012,7.884274502481,1.51585873049171,5.20119345153192,1.98012861920721e-07,1.44927595586695e-06
"74897",0.27667047992508,-1.72957048121835,4.99630398030185,-0.346169986461443,0.729214969234054,NA
"66297",6.61376135859643,-0.97755700720025,1.13062258362964,-0.864618327419217,0.387248309860442,0.552949239294635
"18993",4.44920434664918,-1.10902493325355,1.37477868786027,-0.806693428583518,0.419843131066268,0.584465928943094
"73100",3.14631449743084,-2.6955682259558,1.84901134298471,-1.45784299062469,0.144883825439242,0.271876758249201
"66620",0,NA,NA,NA,NA,NA
"104940697",0.553340959850161,-2.73131976921516,4.58903823192855,-0.595183485335078,0.551720828155643,NA
"69527",210.818540001837,2.34663468065174,0.387176953388157,6.06088420324741,1.35375270522327e-09,1.30315047548092e-08
"93690",2.52626102137724,-1.62884715743922,1.97637293948346,-0.824159815639317,0.409848756471085,0.575056273977312
"73122",238.929093383533,-1.23239528881876,0.369194895688287,-3.33806155830301,0.000843650565750574,0.00334543126085321
"98404",91.7973896765548,0.817351800035907,0.458472947399981,1.7827699642283,0.0746237569708036,0.161693259463311
"14200",2883.34376148238,7.79586328118018,0.427051758274456,18.2550782899949,1.88540368450328e-74,2.14680143819048e-71
"17974",41.584518924049,2.07255491692083,0.588850895753082,3.5196599544444,0.000432100398389218,0.00182951193910293
"78896",5.12587993922726,3.07095734951105,1.93715654203752,1.58529126731338,0.112900172236621,0.224518668366265
"67883",15.4213933504225,-0.945992482607092,0.793146009990266,-1.19270912378252,0.232983311164483,0.387104891185742
"22019",315.561761508655,-0.832935475317231,0.445487851974897,-1.86971535054151,0.0615233566896788,0.139448859518011
"433294",6.36877480442736,-0.0900931689707055,1.14931535672882,-0.0783885540580686,0.937518978053149,0.965002261841884
"75623",16.8269028799269,-1.34542423632645,0.806950850391361,-1.66729390727321,0.095455977558281,0.197004626910481
"72050",62.480581819199,0.302237944929891,0.517104323914008,0.58448156581292,0.558896364074101,0.707654244615191
"246229",62.1570362076292,-0.772169636040579,0.514239905846412,-1.50157470717802,0.133206979499463,0.255961000506381
"22592",118.239840595533,-0.415471792302289,0.404340033785819,-1.02753068602247,0.304170643707771,0.469886513997661
"403183",1.29831887012049,-2.31795438403398,2.63040436288952,-0.881215989730068,0.378200926420974,NA
"70676",17.00084443074,3.85886983398579,1.01956193474028,3.78483121279808,0.000153812934646007,0.000714224291055053
"75066",0.51494178597678,2.33219049020945,4.73510940118448,0.492531490323339,0.62234366612205,NA
"12825",810.914247333807,1.97263396540239,0.388554623416298,5.07685109511336,3.83741370310395e-07,2.68652665090821e-06
"12832",133.025567694867,3.02680046172584,0.487687632139265,6.20643268817099,5.42008199549499e-10,5.47191431856781e-09
"73674",66.7221273604364,-0.627658502894149,0.638095697754901,-0.983643213866705,0.325290969674832,0.491886107720213
"53945",442.234413757999,-3.67075326320283,0.401987043689623,-9.13152132842631,6.75433574671706e-20,1.4995942359111e-18
"212225",0.553340959850161,-2.73131976921516,4.58903823192855,-0.595183485335078,0.551720828155643,NA
"227058",5.25083486031415,3.10167497406579,1.58346451216658,1.9587903298331,0.0501373465410352,0.117916707171827
"100101919",0.990577621642617,1.35768000287015,2.91829469262738,0.465230604126483,0.641766324615436,NA
"227059",48.2152903731334,0.69688902843702,0.540370316683149,1.28965083188618,0.197171918142664,0.341680350811197
"102466969",0,NA,NA,NA,NA,NA
"56363",1.44334966771147,2.08230777885941,2.56323216926463,0.812375797958562,0.416576029149805,NA
"442821",0.752306315590917,-1.33464890484843,3.59144329099562,-0.371619094806433,0.710176470106295,NA
"20324",479.898570171288,2.66599915151788,0.385123903907703,6.92244528180936,4.43913286442632e-12,5.52845445248594e-11
"109019",224.356094722735,0.39033396642319,0.446933368374837,0.873360536588581,0.382466593877846,0.548331682076333
"17912",588.07879534243,-2.39473353037398,0.365532432988006,-6.55135718272243,5.70165006478508e-11,6.35150270319630e-10
"20849",3.25203934471088,-1.03086187123373,1.57970294084891,-0.652566912789161,0.514035522151,0.669792403025101
"20846",236.900073066248,-0.193591220398765,0.367334072356548,-0.527016781092005,0.598181935139698,0.739424490389418
"14660",168.333621911846,2.55966407977106,0.453905812711917,5.63919652070113,1.70845466597628e-08,1.41994138844254e-07
"17936",194.325087811286,-0.947580355061804,0.405171408428157,-2.33871476454347,0.0193502005172023,0.0532289122424023
"227094",19.2160612039936,1.02832549920774,0.73158657482999,1.40561012816113,0.159839926881018,0.293110350214001
"98682",131.386868919143,0.783860017631722,0.453883071811271,1.72700870844035,0.0841660995063961,0.178364808089087
"16329",45.9326176776016,0.398728756680839,0.528360367935807,0.754653037733676,0.450457191377457,0.613355863378062
"227095",236.702703771482,-0.0929402848889773,0.404429710514712,-0.229805779527655,0.81824269349667,0.891565740056761
"67080",0.795861422963026,2.99174318419572,3.98059290155627,0.751582303989451,0.452302288472043,NA
"17700",1.64597922611252,2.31005380475243,2.45002946410295,0.942867764897771,0.345748544843123,NA
"69397",0.27667047992508,-1.72957048121835,4.99630398030185,-0.346169986461443,0.729214969234054,NA
"227099",30.4685330528832,-0.663854243725522,0.618316480923465,-1.0736479848217,0.28298048242645,0.445838295153197
"227102",29.4222096042835,-1.22961490330483,0.671335328341484,-1.831595703957,0.0670116773464818,0.148489456294171
"72085",99.3904132210242,1.83887828033875,0.430158027360966,4.27489007149379,1.91231624975702e-05,0.000103864508815594
"70396",173.199810118295,1.2118856304382,0.389250510556993,3.11338225017115,0.00184956297001268,0.00680921092493583
"627872",0.748642112930622,-1.32360099883387,3.19665054198787,-0.414058709717696,0.67883111097639,NA
"98267",43.3705515382109,1.37549319450974,0.59068625094771,2.32863587446444,0.019878363883499,0.0544562637337787
"329152",114.125675329155,1.81094473827767,0.430455990706903,4.20703806515436,2.58739572581224e-05,0.000137761106430103
"102465783",0.198965355740756,1.11056307268762,4.98818037191453,0.222638916375305,0.82381654564828,NA
"78016",2.13348624339446,0.679789742518354,1.88089930446255,0.361417403316334,0.717787440040106,0.827230305211057
"98488",102.447401815964,-0.845055368027747,0.504238831991547,-1.67590299360743,0.0937571952681014,0.194328884380289
"241062",80.6224360248097,-1.63580515930019,0.483559452931626,-3.38284186025722,0.000717399289227076,0.00289374040221883
"329154",71.056350671613,0.643487618045646,0.457534701520167,1.4064236349891,0.159598366067161,0.292912969692837
"81898",983.003595903397,-0.0771355227408335,0.378635000110938,-0.203720001368688,0.838572311128062,0.905188214899341
"67876",118.711725578227,-0.566873589951695,0.451874199099381,-1.25449426207895,0.209662410019526,0.357648847310997
"15510",596.009518032044,-0.362123199253432,0.370601634030159,-0.977122511078738,0.328508504421503,0.495230128669982
"15528",90.3095679526103,-0.00966379618480313,0.522196444659889,-0.0185060551132194,0.98523514711183,0.992136048982864
"19070",168.39692578955,0.132108707399895,0.480198305000895,0.275112814901853,0.783229566463803,0.869158546397458
"74013",30.8895942487094,2.29643899042226,0.641824886301391,3.57798371399374,0.00034625502066117,0.00150112898677174
"212679",26.2195091982057,1.41548578186972,0.688692392693605,2.05532367844734,0.0398477517504873,0.0976049493937488
"75388",0.748642112930622,-1.32360099883387,3.19665054198787,-0.414058709717696,0.67883111097639,NA
"227120",22.0186619891516,1.88887417612008,0.717138004255981,2.63390611696804,0.00844088237456783,0.0259560389531223
"329159",0.25747089298839,1.29875506506118,4.97625626349621,0.260990390424287,0.794099917841279,NA
"69356",0,NA,NA,NA,NA,NA
"71066",0.273006277264785,-1.71989255390758,4.99699782679502,-0.34418517148139,0.730707033273899,NA
"212712",10.9060637260385,-1.44309562009575,0.911528700166694,-1.58315982791529,0.113385040118102,0.225314251374055
"329160",4.88553423200408,-1.43246316948358,1.3102709220186,-1.0932572381876,0.274280872248788,0.436401974699864
