"ENTREZID","SYMBOL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","newPadj"
225471,"Ticam2",104.847866580383,1.06207047886393,0.370773250403681,2.86447438618508,0.00417701934637549,0.0154143921796912,1
225825,"Cd226",1903.77036735608,0.0728904213079617,0.103035565790856,0.707429718548996,0.479299474044975,0.653224970606323,1
225888,"Kmt5b",4797.82975331738,-0.0174481657457696,0.084659780653623,-0.206097459868896,0.836714782911974,0.91083590794949,1
225913,"Tkfc",339.523686500536,0.269968681242526,0.209493217684496,1.28867504268853,0.197511082463185,0.351122034997553,1
22596,"Xrcc5",1442.65880220745,-0.170131679969486,0.129098650465297,-1.31784243565907,0.187556398998074,0.337885348985451,1
22612,"Yes1",60.6057447020754,1.30809835597975,0.564451006457103,2.3174701453547,0.0204781351187823,0.0596016100280997,1
22631,"Ywhaz",14572.1140992529,0.19436879906849,0.0525835044262386,3.69638351778437,0.000218692528777609,0.00114435929599367,1
22637,"Zap70",7250.13684609867,0.133749110345628,0.056218015065644,2.37911477645472,0.0173542714341532,0.0517986346611965,1
226422,"Rab29",1029.88462139918,0.668120662679404,0.124717872246788,5.35705629548705,8.45887708188036e-08,8.41658269647096e-07,0.00155956316758628
226695,"Ifi205",6.78005709715759,1.71504628624145,1.41978104890722,1.20796533209221,0.227060597611502,0.389777127327688,1
22670,"Trim26",4674.84114832882,-0.0975647395406212,0.0720720209343576,-1.35371172163303,0.175828367025856,0.321756741360931,1
22694,"Zfp35",1061.43261958823,-0.092183638942185,0.129372278596804,-0.712545530943921,0.476127027389818,0.65029137160843,1
227059,"Slc39a10",1147.70419226294,-0.105678218584011,0.177698933301191,-0.59470373074717,0.552041527605339,0.712937784537194,1
22724,"Zbtb7b",3417.45010402385,0.23646304313496,0.0745038459042858,3.17383673641145,0.00150438284995918,0.0063716443896143,1
227525,"Dclre1c",832.695736394768,0.0443291796967487,0.14027676009964,0.316012286463283,0.751993182407427,0.855780565127878,1
227753,"Gsn",2084.45036837776,0.78402412927839,0.097870056743805,8.01086824063803,1.13901427645698e-15,2.38781090377374e-14,2.18018722656631e-11
22793,"Zyx",8953.0599331354,0.490149200415623,0.0534641539805029,9.16780990482648,4.82726338286613e-20,1.4052817179859e-18,9.32579012935907e-16
228607,"Mavs",1262.64746457019,0.337067826668595,0.129102566139725,2.61085303528198,0.00903166975452393,0.0297993696701479,1
229096,"Ythdf3",5340.11444188095,0.0782796708294011,0.0886543448497957,0.882976135710302,0.377249165457302,0.559089960831949,1
229603,"Otud7b",889.844066205101,-0.127176937917988,0.180558470318271,-0.704353208652094,0.48121283790151,0.655048839355331,1
229898,"Gbp5",1966.13867090275,0.48751233550261,0.107311870598112,4.54294881624388,5.54727241897595e-06,4.10898795345591e-05,0.0997233162759307
229900,"Gbp7",15387.354709913,1.13132116902521,0.0546211112949278,20.7121594966572,2.69117640824239e-95,7.17629101021916e-93,5.30888370053977e-91
230073,"Ddx58",4988.07699331867,0.273103686781575,0.0702128910154455,3.88965164134172,0.000100388223550022,0.000566191279438427,1
230126,"Shb",20.734857633577,-0.675555591100023,0.833361890312009,-0.810638930041661,0.417573053532713,0.597551277331115,1
230738,"Zc3h12a",1079.60413692286,-0.215987045331264,0.155941447607238,-1.3850522016139,0.166036505963298,0.308933170004294,1
230787,"Themis2",243.485563157339,2.32220298543529,0.292976849961172,7.92623371349322,2.25892276232721e-15,4.6193584647406e-14,4.32018978295079e-11
